PetID,EnrollDate,CancelDate,Species,Breed,AgeAtEnroll,Prev1Claim,Prev2Claim,ClaimRSum,ClaimPerMonth,MonthAfterEnroll,ClaimDate,PreClaimMonthDiff,PrePreClaimMonthDiff,RollingSum,DiffInClaim
1066,3/1/2017,,Cat,Mixed Breed,8 weeks to 12 months old,9282.21,449.65,9731.86,0,28,7/1/2019,10,17,9731.86,8832.56
1067,9/1/2015,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,7204.55,7204.55,32,5/1/2018,NULL,NULL,NULL,0
1067,9/1/2015,,Dog,Golden Retriever,8 weeks to 12 months old,7204.55,NULL,7204.55,0,46,7/1/2019,14,NULL,7204.55,7204.55
107,5/1/2017,11/16/2017,Dog,Chihuahua,8 weeks to 12 months old,NULL,NULL,209.3,209.3,1,6/1/2017,NULL,NULL,NULL,0
107,5/1/2017,11/16/2017,Dog,Chihuahua,8 weeks to 12 months old,209.3,NULL,414,204.7,2,7/1/2017,1,NULL,209.3,209.3
107,5/1/2017,11/16/2017,Dog,Chihuahua,8 weeks to 12 months old,204.7,209.3,542.8,128.8,3,8/1/2017,1,2,414,-4.6
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,1682.74,1682.74,2,3/1/2015,NULL,NULL,NULL,0
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,1682.74,NULL,1755.19,72.45,9,10/1/2015,7,NULL,1682.74,1682.74
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,72.45,1682.74,2904.25,1149.06,16,5/1/2016,7,14,1755.19,-1610.29
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,1149.06,72.45,4140.01,1235.76,18,7/1/2016,2,9,2904.25,1076.61
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,1235.76,1149.06,5267.46,1127.45,22,11/1/2016,4,6,4140.01,86.7
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,1127.45,1235.76,5553.68,286.22,27,4/1/2017,5,9,5267.46,-108.31
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,286.22,1127.45,6574.64,1020.96,28,5/1/2017,1,6,5553.68,-841.23
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,1020.96,286.22,6610.01,35.37,35,12/1/2017,7,8,6574.64,734.74
1075,1/1/2015,7/23/2019,Dog,Mixed Breed,8 weeks to 12 months old,35.37,1020.96,6610.01,0,54,7/1/2019,19,26,6610.01,-985.59
1077,8/1/2014,,Dog,Mixed Breed,2 years old,NULL,NULL,88.55,88.55,0,8/1/2014,NULL,NULL,NULL,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,88.55,NULL,167.66,79.11,3,11/1/2014,3,NULL,88.55,88.55
1077,8/1/2014,,Dog,Mixed Breed,2 years old,79.11,88.55,225.16,57.5,5,1/1/2015,2,5,167.66,-9.44
1077,8/1/2014,,Dog,Mixed Breed,2 years old,57.5,79.11,274.49,49.33,6,2/1/2015,1,3,225.16,-21.61
1077,8/1/2014,,Dog,Mixed Breed,2 years old,49.33,57.5,355.78,81.29,10,6/1/2015,4,5,274.49,-8.17
1077,8/1/2014,,Dog,Mixed Breed,2 years old,81.29,49.33,4297.81,3942.03,12,8/1/2015,2,6,355.78,31.96
1077,8/1/2014,,Dog,Mixed Breed,2 years old,3942.03,81.29,5102.95,805.14,13,9/1/2015,1,3,4297.81,3860.74
1077,8/1/2014,,Dog,Mixed Breed,2 years old,805.14,3942.03,5270.85,167.9,16,12/1/2015,3,4,5102.95,-3136.89
1077,8/1/2014,,Dog,Mixed Breed,2 years old,167.9,805.14,5318.86,48.01,17,1/1/2016,1,4,5270.85,-637.24
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,167.9,5366.87,48.01,19,3/1/2016,2,3,5318.86,-119.89
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,48.01,5414.88,48.01,22,6/1/2016,3,5,5366.87,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,48.01,5538.77,123.89,24,8/1/2016,2,5,5414.88,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,123.89,48.01,6134.01,595.24,25,9/1/2016,1,3,5538.77,75.88
1077,8/1/2014,,Dog,Mixed Breed,2 years old,595.24,123.89,6182.02,48.01,26,10/1/2016,1,2,6134.01,471.35
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,595.24,6240.67,58.65,27,11/1/2016,1,2,6182.02,-547.23
1077,8/1/2014,,Dog,Mixed Breed,2 years old,58.65,48.01,6623.33,382.66,29,1/1/2017,2,3,6240.67,10.64
1077,8/1/2014,,Dog,Mixed Breed,2 years old,382.66,58.65,6683.65,60.32,31,3/1/2017,2,4,6623.33,324.01
1077,8/1/2014,,Dog,Mixed Breed,2 years old,60.32,382.66,6743.97,60.32,32,4/1/2017,1,3,6683.65,-322.34
1077,8/1/2014,,Dog,Mixed Breed,2 years old,60.32,60.32,6804.29,60.32,33,5/1/2017,1,2,6743.97,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,60.32,60.32,7090.46,286.17,35,7/1/2017,2,3,6804.29,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,286.17,60.32,7136.46,46,36,8/1/2017,1,3,7090.46,225.85
1077,8/1/2014,,Dog,Mixed Breed,2 years old,46,286.17,7301.86,165.4,37,9/1/2017,1,2,7136.46,-240.17
1077,8/1/2014,,Dog,Mixed Breed,2 years old,165.4,46,7350.16,48.3,38,10/1/2017,1,2,7301.86,119.4
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.3,165.4,7398.46,48.3,40,12/1/2017,2,3,7350.16,-117.1
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.3,48.3,7440.32,41.86,41,1/1/2018,1,3,7398.46,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,41.86,48.3,7510.53,70.21,42,2/1/2018,1,2,7440.32,-6.44
1077,8/1/2014,,Dog,Mixed Breed,2 years old,70.21,41.86,7532.73,22.2,43,3/1/2018,1,2,7510.53,28.35
1077,8/1/2014,,Dog,Mixed Breed,2 years old,22.2,70.21,7580.74,48.01,44,4/1/2018,1,2,7532.73,-48.01
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,22.2,7626.74,46,45,5/1/2018,1,2,7580.74,25.81
1077,8/1/2014,,Dog,Mixed Breed,2 years old,46,48.01,7881.06,254.32,47,7/1/2018,2,3,7626.74,-2.01
1077,8/1/2014,,Dog,Mixed Breed,2 years old,254.32,46,7927.06,46,48,8/1/2018,1,3,7881.06,208.32
1077,8/1/2014,,Dog,Mixed Breed,2 years old,46,254.32,7973.06,46,49,9/1/2018,1,2,7927.06,-208.32
1077,8/1/2014,,Dog,Mixed Breed,2 years old,46,46,8021.07,48.01,50,10/1/2018,1,2,7973.06,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,46,8069.08,48.01,51,11/1/2018,1,2,8021.07,2.01
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,48.01,8117.09,48.01,52,12/1/2018,1,2,8069.08,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,48.01,48.01,8195.86,78.77,53,1/1/2019,1,2,8117.09,0
1077,8/1/2014,,Dog,Mixed Breed,2 years old,78.77,48.01,8258.06,62.2,55,3/1/2019,2,3,8195.86,30.76
1077,8/1/2014,,Dog,Mixed Breed,2 years old,62.2,78.77,12752.6,4494.54,56,4/1/2019,1,3,8258.06,-16.57
1077,8/1/2014,,Dog,Mixed Breed,2 years old,4494.54,62.2,12975.73,223.13,57,5/1/2019,1,2,12752.6,4432.34
1077,8/1/2014,,Dog,Mixed Breed,2 years old,223.13,4494.54,13054.5,78.77,58,6/1/2019,1,2,12975.73,-4271.41
1077,8/1/2014,,Dog,Mixed Breed,2 years old,78.77,223.13,13054.5,0,59,7/1/2019,1,2,13054.5,-144.36
1083,4/1/2014,,Dog,Chihuahua,1 year old,NULL,NULL,253,253,10,2/1/2015,NULL,NULL,NULL,0
1083,4/1/2014,,Dog,Chihuahua,1 year old,253,NULL,1443.14,1190.14,39,7/1/2017,29,NULL,253,253
1083,4/1/2014,,Dog,Chihuahua,1 year old,1190.14,253,1443.14,0,63,7/1/2019,24,53,1443.14,937.14
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,NULL,NULL,325.37,325.37,2,1/1/2015,NULL,NULL,NULL,0
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,325.37,NULL,499.6,174.23,3,2/1/2015,1,NULL,325.37,325.37
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,174.23,325.37,689.73,190.13,4,3/1/2015,1,2,499.6,-151.14
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,190.13,174.23,939.46,249.73,5,4/1/2015,1,2,689.73,15.9
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,249.73,190.13,1516.35,576.89,7,6/1/2015,2,3,939.46,59.6
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,576.89,249.73,2478.35,962,11,10/1/2015,4,6,1516.35,327.16
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,962,576.89,3048.17,569.82,16,3/1/2016,5,9,2478.35,385.11
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,569.82,962,3245.97,197.8,18,5/1/2016,2,7,3048.17,-392.18
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,197.8,569.82,3457.22,211.25,19,6/1/2016,1,3,3245.97,-372.02
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,211.25,197.8,3505.66,48.44,20,7/1/2016,1,2,3457.22,13.45
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,48.44,211.25,3979.69,474.03,21,8/1/2016,1,2,3505.66,-162.81
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,474.03,48.44,6526.31,2546.62,22,9/1/2016,1,2,3979.69,425.59
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,2546.62,474.03,7364.84,838.53,23,10/1/2016,1,2,6526.31,2072.59
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,838.53,2546.62,8628.86,1264.02,24,11/1/2016,1,2,7364.84,-1708.09
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,1264.02,838.53,8837.15,208.29,25,12/1/2016,1,2,8628.86,425.49
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,208.29,1264.02,9270.64,433.49,26,1/1/2017,1,2,8837.15,-1055.73
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,433.49,208.29,9394.84,124.2,27,2/1/2017,1,2,9270.64,225.2
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,124.2,433.49,9697.96,303.12,28,3/1/2017,1,2,9394.84,-309.29
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,303.12,124.2,9872.9,174.94,29,4/1/2017,1,2,9697.96,178.92
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,174.94,303.12,9994.91,122.01,30,5/1/2017,1,2,9872.9,-128.18
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,122.01,174.94,10223.46,228.55,31,6/1/2017,1,2,9994.91,-52.93
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,228.55,122.01,10361.21,137.75,32,7/1/2017,1,2,10223.46,106.54
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,137.75,228.55,10498.96,137.75,34,9/1/2017,2,3,10361.21,-90.8
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,137.75,137.75,10620.97,122.01,35,10/1/2017,1,3,10498.96,0
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,122.01,137.75,10891.48,270.51,36,11/1/2017,1,2,10620.97,-15.74
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,270.51,122.01,11209.36,317.88,38,1/1/2018,2,3,10891.48,148.5
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,317.88,270.51,11258.6,49.24,39,2/1/2018,1,3,11209.36,47.37
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,49.24,317.88,11665.17,406.57,41,4/1/2018,2,3,11258.6,-268.64
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,406.57,49.24,11987.53,322.36,43,6/1/2018,2,4,11665.17,357.33
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,322.36,406.57,12263.68,276.15,45,8/1/2018,2,4,11987.53,-84.21
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,276.15,322.36,12540.17,276.49,47,10/1/2018,2,4,12263.68,-46.21
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,276.49,276.15,12843.86,303.69,49,12/1/2018,2,4,12540.17,0.34
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,303.69,276.49,13198.79,354.93,51,2/1/2019,2,4,12843.86,27.2
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,354.93,303.69,13555.16,356.37,53,4/1/2019,2,4,13198.79,51.24
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,356.37,354.93,13712.22,157.06,54,5/1/2019,1,3,13555.16,1.44
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,157.06,356.37,14094.02,381.8,55,6/1/2019,1,2,13712.22,-199.31
1084,11/1/2014,,Dog,French Bulldog,8 weeks to 12 months old,381.8,157.06,14094.02,0,56,7/1/2019,1,2,14094.02,224.74
1085,11/1/2015,,Cat,Mixed Breed,1 year old,NULL,NULL,1281.6,1281.6,12,11/1/2016,NULL,NULL,NULL,0
1085,11/1/2015,,Cat,Mixed Breed,1 year old,1281.6,NULL,1329.88,48.28,13,12/1/2016,1,NULL,1281.6,1281.6
1085,11/1/2015,,Cat,Mixed Breed,1 year old,48.28,1281.6,1809.08,479.2,35,10/1/2018,22,23,1329.88,-1233.32
1085,11/1/2015,,Cat,Mixed Breed,1 year old,479.2,48.28,1809.08,0,44,7/1/2019,9,31,1809.08,430.92
1086,3/1/2013,11/24/2016,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,362.2,362.2,13,4/1/2014,NULL,NULL,NULL,0
1087,5/1/2014,,Dog,Mixed Breed,3 years old,NULL,NULL,3713.86,3713.86,47,4/1/2018,NULL,NULL,NULL,0
1087,5/1/2014,,Dog,Mixed Breed,3 years old,3713.86,NULL,4074.2,360.34,48,5/1/2018,1,NULL,3713.86,3713.86
1087,5/1/2014,,Dog,Mixed Breed,3 years old,360.34,3713.86,4134.97,60.77,49,6/1/2018,1,2,4074.2,-3353.52
1087,5/1/2014,,Dog,Mixed Breed,3 years old,60.77,360.34,4428.74,293.77,50,7/1/2018,1,2,4134.97,-299.57
1087,5/1/2014,,Dog,Mixed Breed,3 years old,293.77,60.77,4465.94,37.2,51,8/1/2018,1,2,4428.74,233
1087,5/1/2014,,Dog,Mixed Breed,3 years old,37.2,293.77,4504.06,38.12,52,9/1/2018,1,2,4465.94,-256.57
1087,5/1/2014,,Dog,Mixed Breed,3 years old,38.12,37.2,4542.18,38.12,53,10/1/2018,1,2,4504.06,0.92
1087,5/1/2014,,Dog,Mixed Breed,3 years old,38.12,38.12,4542.18,0,62,7/1/2019,9,10,4542.18,0
1089,10/1/2015,,Dog,French Bulldog,2 years old,NULL,NULL,9962.26,9962.26,31,5/1/2018,NULL,NULL,NULL,0
1089,10/1/2015,,Dog,French Bulldog,2 years old,9962.26,NULL,9962.26,0,45,7/1/2019,14,NULL,9962.26,9962.26
109,9/1/2017,,Cat,Mixed Breed,2 years old,NULL,NULL,520.95,520.95,14,11/1/2018,NULL,NULL,NULL,0
109,9/1/2017,,Cat,Mixed Breed,2 years old,520.95,NULL,520.95,0,22,7/1/2019,8,NULL,520.95,520.95
1091,11/1/2014,10/3/2016,Cat,Mixed Breed,6 years old,NULL,NULL,63.25,63.25,4,3/1/2015,NULL,NULL,NULL,0
1091,11/1/2014,10/3/2016,Cat,Mixed Breed,6 years old,63.25,NULL,376.66,313.41,10,9/1/2015,6,NULL,63.25,63.25
1091,11/1/2014,10/3/2016,Cat,Mixed Breed,6 years old,313.41,63.25,1037.9,661.24,17,4/1/2016,7,13,376.66,250.16
1091,11/1/2014,10/3/2016,Cat,Mixed Breed,6 years old,661.24,313.41,1906.4,868.5,19,6/1/2016,2,9,1037.9,347.83
1091,11/1/2014,10/3/2016,Cat,Mixed Breed,6 years old,868.5,661.24,3149.12,1242.72,22,9/1/2016,3,5,1906.4,207.26
1092,11/1/2018,,Cat,Mixed Breed,7 years old,NULL,NULL,87.46,87.46,2,1/1/2019,NULL,NULL,NULL,0
1092,11/1/2018,,Cat,Mixed Breed,7 years old,87.46,NULL,87.46,0,8,7/1/2019,6,NULL,87.46,87.46
1094,3/1/2016,,Dog,French Bulldog,1 year old,NULL,NULL,124.35,124.35,31,10/1/2018,NULL,NULL,NULL,0
1094,3/1/2016,,Dog,French Bulldog,1 year old,124.35,NULL,124.35,0,40,7/1/2019,9,NULL,124.35,124.35
1104,10/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,83.11,83.11,48,10/1/2015,NULL,NULL,NULL,0
1104,10/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,83.11,NULL,237.32,154.21,63,1/1/2017,15,NULL,83.11,83.11
1104,10/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,154.21,83.11,237.32,0,93,7/1/2019,30,45,237.32,71.1
1105,7/1/2011,,Dog,Mixed Breed,2 years old,NULL,NULL,221.89,221.89,28,11/1/2013,NULL,NULL,NULL,0
1105,7/1/2011,,Dog,Mixed Breed,2 years old,221.89,NULL,243.67,21.78,32,3/1/2014,4,NULL,221.89,221.89
1105,7/1/2011,,Dog,Mixed Breed,2 years old,21.78,221.89,464.98,221.31,36,7/1/2014,4,8,243.67,-200.11
1105,7/1/2011,,Dog,Mixed Breed,2 years old,221.31,21.78,1220.14,755.16,41,12/1/2014,5,9,464.98,199.53
1105,7/1/2011,,Dog,Mixed Breed,2 years old,755.16,221.31,1220.14,0,96,7/1/2019,55,60,1220.14,533.85
1106,12/1/2011,10/25/2018,Cat,Mixed Breed,3 years old,NULL,NULL,16.03,16.03,12,12/1/2012,NULL,NULL,NULL,0
1106,12/1/2011,10/25/2018,Cat,Mixed Breed,3 years old,16.03,NULL,92.91,76.88,21,9/1/2013,9,NULL,16.03,16.03
1106,12/1/2011,10/25/2018,Cat,Mixed Breed,3 years old,76.88,16.03,244.73,151.82,22,10/1/2013,1,10,92.91,60.85
1107,3/1/2016,11/7/2016,Cat,Mixed Breed,8 years old,NULL,NULL,935.52,935.52,2,5/1/2016,NULL,NULL,NULL,0
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,NULL,NULL,119.81,119.81,29,5/1/2014,NULL,NULL,NULL,0
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,119.81,NULL,217.29,97.48,30,6/1/2014,1,NULL,119.81,119.81
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,97.48,119.81,279.83,62.54,31,7/1/2014,1,2,217.29,-22.33
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,62.54,97.48,415.76,135.93,33,9/1/2014,2,3,279.83,-34.94
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,135.93,62.54,902.85,487.09,34,10/1/2014,1,3,415.76,73.39
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,487.09,135.93,1208.57,305.72,40,4/1/2015,6,7,902.85,351.16
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,305.72,487.09,1324.67,116.1,45,9/1/2015,5,11,1208.57,-181.37
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,116.1,305.72,1700.11,375.44,46,10/1/2015,1,6,1324.67,-189.62
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,375.44,116.1,1732.89,32.78,47,11/1/2015,1,2,1700.11,259.34
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,32.78,375.44,1867.44,134.55,60,12/1/2016,13,14,1732.89,-342.66
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,134.55,32.78,2191.61,324.17,73,1/1/2018,13,26,1867.44,101.77
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,324.17,134.55,2236.64,45.03,77,5/1/2018,4,17,2191.61,189.62
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,45.03,324.17,2312.26,75.62,78,6/1/2018,1,5,2236.64,-279.14
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,75.62,45.03,5933.08,3620.82,82,10/1/2018,4,5,2312.26,30.59
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,3620.82,75.62,6152.36,219.28,84,12/1/2018,2,6,5933.08,3545.2
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,219.28,3620.82,6310.71,158.35,87,3/1/2019,3,5,6152.36,-3401.54
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,158.35,219.28,6511.91,201.2,90,6/1/2019,3,6,6310.71,-60.93
1108,12/1/2011,7/19/2019,Dog,Mixed Breed,3 years old,201.2,158.35,6511.91,0,91,7/1/2019,1,4,6511.91,42.85
111,1/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,429.08,429.08,14,3/1/2019,NULL,NULL,NULL,0
111,1/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,429.08,NULL,1365.09,936.01,15,4/1/2019,1,NULL,429.08,429.08
111,1/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,936.01,429.08,2111.18,746.09,17,6/1/2019,2,3,1365.09,506.93
111,1/1/2018,,Cat,Mixed Breed,8 weeks to 12 months old,746.09,936.01,2111.18,0,18,7/1/2019,1,3,2111.18,-189.92
1110,4/1/2015,,Dog,Mixed Breed,1 year old,NULL,NULL,672.75,672.75,1,5/1/2015,NULL,NULL,NULL,0
1110,4/1/2015,,Dog,Mixed Breed,1 year old,672.75,NULL,913.1,240.35,3,7/1/2015,2,NULL,672.75,672.75
1110,4/1/2015,,Dog,Mixed Breed,1 year old,240.35,672.75,991.3,78.2,5,9/1/2015,2,4,913.1,-432.4
1110,4/1/2015,,Dog,Mixed Breed,1 year old,78.2,240.35,2558.51,1567.21,27,7/1/2017,22,24,991.3,-162.15
1110,4/1/2015,,Dog,Mixed Breed,1 year old,1567.21,78.2,2558.51,0,51,7/1/2019,24,46,2558.51,1489.01
1114,3/1/2016,,Cat,Mixed Breed,1 year old,NULL,NULL,1130.45,1130.45,4,7/1/2016,NULL,NULL,NULL,0
1114,3/1/2016,,Cat,Mixed Breed,1 year old,1130.45,NULL,2745.23,1614.78,5,8/1/2016,1,NULL,1130.45,1130.45
1114,3/1/2016,,Cat,Mixed Breed,1 year old,1614.78,1130.45,2745.23,0,40,7/1/2019,35,36,2745.23,484.33
1117,1/1/2016,12/7/2017,Dog,French Bulldog,1 year old,NULL,NULL,17.25,17.25,17,6/1/2017,NULL,NULL,NULL,0
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,NULL,NULL,259.73,259.73,0,3/1/2015,NULL,NULL,NULL,0
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,259.73,NULL,431.37,171.64,6,9/1/2015,6,NULL,259.73,259.73
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,171.64,259.73,626.17,194.8,16,7/1/2016,10,16,431.37,-88.09
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,194.8,171.64,1264.65,638.48,19,10/1/2016,3,13,626.17,23.16
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,638.48,194.8,1321.81,57.16,24,3/1/2017,5,8,1264.65,443.68
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,57.16,638.48,1457.42,135.61,27,6/1/2017,3,8,1321.81,-581.32
1119,3/1/2015,8/2/2019,Dog,Mixed Breed,3 years old,135.61,57.16,1457.42,0,52,7/1/2019,25,28,1457.42,78.45
1123,1/1/2019,4/15/2019,Cat,Mixed Breed,7 years old,NULL,NULL,308.94,308.94,1,2/1/2019,NULL,NULL,NULL,0
1123,1/1/2019,4/15/2019,Cat,Mixed Breed,7 years old,308.94,NULL,371.94,63,2,3/1/2019,1,NULL,308.94,308.94
1127,5/1/2015,,Dog,Mixed Breed,6 years old,NULL,NULL,168.33,168.33,23,4/1/2017,NULL,NULL,NULL,0
1127,5/1/2015,,Dog,Mixed Breed,6 years old,168.33,NULL,463.07,294.74,29,10/1/2017,6,NULL,168.33,168.33
1127,5/1/2015,,Dog,Mixed Breed,6 years old,294.74,168.33,2325.91,1862.84,30,11/1/2017,1,7,463.07,126.41
1127,5/1/2015,,Dog,Mixed Breed,6 years old,1862.84,294.74,3158.52,832.61,31,12/1/2017,1,2,2325.91,1568.1
1127,5/1/2015,,Dog,Mixed Breed,6 years old,832.61,1862.84,4375.93,1217.41,32,1/1/2018,1,2,3158.52,-1030.23
1127,5/1/2015,,Dog,Mixed Breed,6 years old,1217.41,832.61,4613.98,238.05,33,2/1/2018,1,2,4375.93,384.8
1127,5/1/2015,,Dog,Mixed Breed,6 years old,238.05,1217.41,4702.53,88.55,34,3/1/2018,1,2,4613.98,-979.36
1127,5/1/2015,,Dog,Mixed Breed,6 years old,88.55,238.05,4881.13,178.6,35,4/1/2018,1,2,4702.53,-149.5
1127,5/1/2015,,Dog,Mixed Breed,6 years old,178.6,88.55,5498.68,617.55,36,5/1/2018,1,2,4881.13,90.05
1127,5/1/2015,,Dog,Mixed Breed,6 years old,617.55,178.6,5667.73,169.05,38,7/1/2018,2,3,5498.68,438.95
1127,5/1/2015,,Dog,Mixed Breed,6 years old,169.05,617.55,5796.53,128.8,39,8/1/2018,1,3,5667.73,-448.5
1127,5/1/2015,,Dog,Mixed Breed,6 years old,128.8,169.05,6063.62,267.09,40,9/1/2018,1,2,5796.53,-40.25
1127,5/1/2015,,Dog,Mixed Breed,6 years old,267.09,128.8,6423.57,359.95,41,10/1/2018,1,2,6063.62,138.29
1127,5/1/2015,,Dog,Mixed Breed,6 years old,359.95,267.09,6552.37,128.8,42,11/1/2018,1,2,6423.57,92.86
1127,5/1/2015,,Dog,Mixed Breed,6 years old,128.8,359.95,6681.17,128.8,44,1/1/2019,2,3,6552.37,-231.15
1127,5/1/2015,,Dog,Mixed Breed,6 years old,128.8,128.8,6870.35,189.18,46,3/1/2019,2,4,6681.17,0
1127,5/1/2015,,Dog,Mixed Breed,6 years old,189.18,128.8,6999.15,128.8,47,4/1/2019,1,3,6870.35,60.38
1127,5/1/2015,,Dog,Mixed Breed,6 years old,128.8,189.18,7457.23,458.08,49,6/1/2019,2,3,6999.15,-60.38
1127,5/1/2015,,Dog,Mixed Breed,6 years old,458.08,128.8,7457.23,0,50,7/1/2019,1,3,7457.23,329.28
1129,1/1/2014,,Dog,Mixed Breed,2 years old,NULL,NULL,522.26,522.26,4,5/1/2014,NULL,NULL,NULL,0
1129,1/1/2014,,Dog,Mixed Breed,2 years old,522.26,NULL,1159.28,637.02,5,6/1/2014,1,NULL,522.26,522.26
1129,1/1/2014,,Dog,Mixed Breed,2 years old,637.02,522.26,1480.8,321.52,6,7/1/2014,1,2,1159.28,114.76
